2.83841   0.431119   2.34232   1.61379
2.83707   0.610775   2.35498   1.61657
2.83574   0.789673   2.25876   1.59475
2.83441   0.967824   2.15978   1.57243
2.83309   1.14524   2.07856   1.5547
2.83178   1.32192   2.01443   1.54048
2.83047   1.49788   1.96666   1.53036
2.82917   1.67314   1.93461   1.52336
2.82787   1.84769   1.91783   1.51977
2.82657   2.02155   1.91605   1.51952
2.82528   2.19472   1.92926   1.5222
2.824   2.36722   1.95768   1.52827
2.82272   2.53904   2.00179   1.53784
2.82145   2.71021   2.06232   1.5511
2.82018   2.88073   2.14019   1.56829
2.81891   3.0506   2.23649   1.58972
2.81766   -3.06335   2.24573   1.59195
2.8164   -2.89475   2.19188   1.5797
2.81515   -2.72677   2.15171   1.57083
2.81391   -2.5594   2.12493   1.5648
2.81266   -2.39264   2.1113   1.56197
2.81143   -2.22649   2.1107   1.56188
2.8102   -2.06093   2.12311   1.56453
2.80897   -1.89595   2.14862   1.56995
2.80775   -1.73156   2.10575   1.56074
2.80653   -1.56775   2.06102   1.55091
2.80531   -1.4045   2.03682   1.54535
2.8041   -1.24182   2.03236   1.5443
2.8029   -1.07969   2.04747   1.54771
2.80169   -0.91812   2.08261   1.55529
2.8005   -0.757091   2.13885   1.5681
2.7993   -0.596602   2.218   1.58569
2.79811   -0.436647   2.3098   1.60628
2.79693   -0.277221   2.31327   1.60724
2.79574   -0.118318   2.32052   1.60876
2.79457   0.0400675   2.33145   1.61128
2.79339   0.19794   2.34592   1.61477
2.79222   0.355306   2.3637   1.61877
2.79105   0.512169   2.38451   1.62369
2.78989   0.668535   2.37149   1.62039
2.78873   0.824408   2.31457   1.60743
2.78758   0.979794   2.21209   1.58439
2.78642   1.1347   2.12716   1.56554
2.78527   1.28912   2.05866   1.55016
2.78413   1.44307   2.00557   1.53879
2.78299   1.59655   1.96706   1.53042
2.78185   1.74957   1.94249   1.52489
2.78071   1.90213   1.93144   1.52251
2.77958   2.05423   1.93372   1.52323
2.77846   2.20588   1.94939   1.52668
2.77733   2.35708   1.97874   1.5329
2.77621   2.50784   2.02235   1.54244
2.77509   2.65816   2.08101   1.55506
2.77398   2.80805   2.15579   1.57185
2.77286   2.9575   2.24805   1.5923
2.77176   3.10653   2.29676   1.60346
2.77065   -3.02806   2.23273   1.58873
2.76955   -2.87987   2.18129   1.57729
2.76845   -2.73211   2.14202   1.56856
2.76735   -2.58475   2.11454   1.56245
2.76626   -2.43781   2.09859   1.55887
2.76517   -2.29127   2.09398   1.55819
2.76408   -2.14513   2.10067   1.55958
2.763   -1.99939   2.11871   1.56347
2.76192   -1.85404   2.12699   1.5651
2.76084   -1.70909   2.06675   1.55216
2.75977   -1.56452   2.02536   1.54288
2.75869   -1.42034   2.00157   1.53781
2.75762   -1.27655   1.99466   1.53641
2.75656   -1.13313   2.00441   1.53822
2.75549   -0.99008   2.0311   1.54411
2.75443   -0.847408   2.07551   1.55385
2.75337   -0.705105   2.13898   1.56811
2.75232   -0.563168   2.22347   1.58693
2.75127   -0.421594   2.33172   1.61132
2.75022   -0.280381   2.34158   1.61368
2.74917   -0.139525   2.34879   1.6152
2.74812   0.000976514   2.35937   1.61768
2.74708   0.141126   2.37322   1.62109
2.74604   0.280926   2.39019   1.62499
2.74501   0.420381   2.41009   1.62934
2.74397   0.559491   2.35559   1.61711
2.74294   0.698261   2.32282   1.60954
2.74191   0.836692   2.33088   1.61119
2.74088   0.974788   2.29441   1.60311
2.73986   1.11255   2.20237   1.5821
2.73884   1.24998   2.12687   1.56508
2.73782   1.38709   2.06659   1.55213
2.7368   1.52387   2.02047   1.54176
2.73578   1.66032   1.98767   1.5346
2.73477   1.79646   1.96761   1.5305
2.73376   1.93227   1.95991   1.52859
2.73275   2.06777   1.96446   1.52965
2.73175   2.20296   1.98134   1.53328
2.73075   2.33784   2.01091   1.53997
2.72975   2.4724   2.05375   1.54904
2.72875   2.60666   2.11072   1.56188
2.72775   2.74062   2.18296   1.57796
2.72676   2.87427   2.27193   1.59801
2.72577   3.00763   2.36855   1.61995
2.72478   3.14068   2.29421   1.60308
2.72379   -3.00974   2.23204   1.58863
2.72281   -2.87728   2.11925   1.56355
2.72182   -2.74511   2.04619   1.54753
2.72084   -2.61322   2.08351   1.55584
2.71986   -2.48163   2.09465   1.55829
2.71889   -2.35032   2.08631   1.55625
2.71791   -2.21929   2.08802   1.5565
2.71694   -2.08854   2.09978   1.55946
2.71597   -1.95808   2.12175   1.56433
2.715   -1.82789   2.09741   1.55869
2.71404   -1.69798   2.04101   1.54637
2.71307   -1.56834   2.00126   1.53777
2.71211   -1.43898   1.97703   1.53266
2.71115   -1.30988   1.96761   1.5305
2.71019   -1.18106   1.97275   1.53164
2.70924   -1.0525   1.99258   1.53571
2.70828   -0.924206   2.02766   1.54361
2.70733   -0.796176   2.07897   1.55476
2.70638   -0.668407   2.14802   1.56986
2.70543   -0.540899   2.23692   1.58978
2.70449   -0.413648   2.3485   1.61516
2.70354   -0.286654   2.37677   1.62163
2.7026   -0.159915   2.38392   1.6236
2.70166   -0.0334297   2.39422   1.62605
2.70072   0.0928044   2.4076   1.62896
2.69979   0.218789   2.42395   1.63279
2.69885   0.344524   2.44315   1.63705
2.69792   0.470013   2.38858   1.62475
2.69699   0.595256   2.32738   1.61067
2.69606   0.720256   2.30418   1.605
2.69513   0.845014   2.31711   1.60825
2.69421   0.96953   2.3672   1.61974
2.69328   1.09381   2.30127   1.60457
2.69236   1.21785   2.21706   1.58555
2.69144   1.34165   2.14851   1.56993
2.69052   1.46522   2.09427   1.55824
2.6896   1.58855   2.05331   1.54897
2.68869   1.71166   2.02484   1.5428
2.68777   1.83453   2.00831   1.53919
2.68686   1.95717   2.00343   1.53808
2.68595   2.07959   2.0101   1.53945
2.68504   2.20178   2.02848   1.54373
2.68414   2.32374   2.05896   1.5502
2.68323   2.44548   2.10215   1.5598
2.68233   2.567   2.15896   1.57231
2.68143   2.6883   2.23061   1.58842
2.68053   2.80937   2.31865   1.60848
2.67963   2.93023   2.42506   1.63295
2.67873   3.05087   2.37083   1.62029
2.67784   -3.11189   2.29858   1.60373
2.67694   -2.99168   2.2378   1.58991
2.67605   -2.87168   2.06591   1.55162
2.67516   -2.75189   1.99739   1.5368
2.67427   -2.63232   2.0241   1.54269
2.67338   -2.51296   2.09809   1.55879
2.6725   -2.3938   2.08702   1.55635
2.67161   -2.27485   2.08508   1.55607
2.67073   -2.15611   2.09224   1.55753
2.66985   -2.03758   2.10859   1.56116
2.66897   -1.91924   2.13432   1.56701
2.66809   -1.80112   2.07564   1.55387
2.66722   -1.68319   2.02277   1.5425
2.66634   -1.56546   1.98486   1.53419
2.66547   -1.44793   1.96087   1.52913
2.6646   -1.3306   1.95017   1.52679
2.66373   -1.21347   1.95247   1.52712
2.66286   -1.09654   1.96784   1.53053
2.66199   -0.979796   1.99666   1.5367
2.66112   -0.86325   2.03973   1.54618
2.66026   -0.746896   2.09822   1.55881
2.65939   -0.630735   2.17382   1.57577
2.65853   -0.514764   2.26882   1.59711
2.65767   -0.398984   2.38623   1.62395
2.65681   -0.283392   2.41994   1.63173
2.65595   -0.167988   2.42734   1.6333
2.6551   -0.0527717   2.43772   1.63578
2.65424   0.0622592   2.45104   1.63916
2.65339   0.177105   2.46721   1.64298
2.65254   0.291767   2.48616   1.64723
2.65169   0.406246   2.45866   1.64077
2.65084   0.520543   2.37376   1.62118
2.64999   0.634659   2.32663   1.61011
2.64914   0.748594   2.31366   1.60729
2.6483   0.862351   2.3339   1.61208
2.64745   0.975929   2.38887   1.62479
2.64661   1.08933   2.41862   1.63153
2.64577   1.20255   2.32504   1.60988
2.64493   1.3156   2.24802   1.59229
2.64409   1.42848   2.18592   1.5784
2.64325   1.54118   2.13745   1.56747
2.64241   1.6537   2.10162   1.55972
2.64158   1.76606   2.07774   1.55458
2.64074   1.87824   2.06532   1.55154
2.63991   1.99026   2.06414   1.55137
2.63908   2.1021   2.07418   1.55365
2.63825   2.21378   2.09568   1.55844
2.63742   2.32528   2.12908   1.56583
2.63659   2.43662   2.1751   1.57595
2.63577   2.5478   2.23474   1.58946
2.63494   2.65881   2.30934   1.60621
2.63412   2.76965   2.40062   1.62746
2.6333   2.88033   2.49966   1.65021
2.63247   2.99085   2.43548   1.63544
2.63165   3.10121   2.37241   1.62097
2.63084   -3.07178   2.3029   1.60481
2.63002   -2.96175   2.23219   1.58865
2.6292   -2.85187   2.07231   1.55338
2.62839   -2.74216   2.01613   1.54113
2.62757   -2.6326   2.04847   1.54786
2.62676   -2.5232   2.10671   1.56088
2.62595   -2.41396   2.09451   1.55827
2.62514   -2.30487   2.09075   1.55731
2.62433   -2.19594   2.09537   1.5584
2.62352   -2.08716   2.10844   1.56114
2.62271   -1.97854   2.13013   1.56598
2.6219   -1.87007   2.11814   1.56339
2.6211   -1.76175   2.05527   1.54967
2.62029   -1.65359   2.00721   1.53903
2.61949   -1.54557   1.97267   1.53163
2.61869   -1.43771   1.95076   1.52688
2.61789   -1.32999   1.94092   1.52467
2.61709   -1.22242   1.94291   1.52495
2.61629   -1.11501   1.95678   1.52814
2.61549   -1.00773   1.98286   1.5339
2.6147   -0.900611   2.02184   1.54236
2.6139   -0.793633   2.07474   1.55373
2.61311   -0.686801   2.14301   1.56871
2.61232   -0.580113   2.22862   1.58812
2.61152   -0.47357   2.33417   1.61212
2.61073   -0.367171   2.43933   1.63647
2.60994   -0.260914   2.44394   1.63717
2.60916   -0.154799   2.46024   1.64101
2.60837   -0.0488265   2.48853   1.64759
2.60758   0.0570053   2.50588   1.65208
2.6068   0.162697   2.52259   1.65602
2.60601   0.268248   2.54201   1.66038
2.60523   0.373661   2.54913   1.66194
2.60445   0.478935   2.44689   1.63807
2.60366   0.584071   2.38328   1.6235
2.60288   0.68907   2.35355   1.61636
2.6021   0.793932   2.35557   1.61711
2.60133   0.898658   2.38951   1.62489
2.60055   1.00325   2.45781   1.64064
2.59977   1.1077   2.54538   1.66137
2.599   1.21203   2.4434   1.63709
2.59822   1.31621   2.3591   1.61764
2.59745   1.42027   2.29055   1.60209
2.59668   1.52419   2.23622   1.58968
2.59591   1.62798   2.19493   1.58058
2.59514   1.73164   2.16584   1.57375
2.59437   1.83516   2.14835   1.56991
2.5936   1.93856   2.14212   1.56858
2.59283   2.04183   2.14703   1.56972
2.59206   2.14497   2.1632   1.57336
2.5913   2.24798   2.19099   1.57957
2.59053   2.35086   2.231   1.58848
2.58977   2.45361   2.28412   1.6007
2.58901   2.55624   2.35156   1.61606
2.58825   2.65874   2.43494   1.63536
2.58748   2.76111   2.53633   1.65905
2.58672   2.86336   2.51216   1.6535
2.58597   2.96548   2.44565   1.63788
2.58521   3.06748   2.39106   1.62512
2.58445   -3.11383   2.34756   1.61502
2.58369   -3.01208   2.30083   1.6045
2.58294   -2.91045   2.24617   1.59202
2.58218   -2.80895   2.13716   1.56743
2.58143   -2.70757   2.11154   1.562
2.58068   -2.6063   2.13759   1.56749
2.57993   -2.50516   2.1184   1.56343
2.57918   -2.40414   2.10724   1.56096
2.57843   -2.30324   2.10398   1.56007
2.57768   -2.20246   2.10858   1.56116
2.57693   -2.1018   2.12109   1.56382
2.57618   -2.00125   2.14168   1.56851
2.57544   -1.90083   2.15475   1.57127
2.57469   -1.80052   2.08609   1.55621
2.57395   -1.70033   2.03208   1.54426
2.5732   -1.60026   1.9913   1.53552
2.57246   -1.5003   1.96271   1.52939
2.57172   -1.40046   1.94561   1.52574
2.57098   -1.30073   1.93958   1.52447
2.57024   -1.20112   1.94448   1.52557
2.5695   -1.10162   1.96043   1.52906
2.56876   -1.00224   1.98782   1.53462
2.56802   -0.902968   2.02733   1.54357
2.56728   -0.803811   2.07996   1.55491
2.56655   -0.704767   2.14711   1.56973
2.56581   -0.605835   2.23067   1.58843
2.56508   -0.507015   2.33312   1.61197
2.56434   -0.408306   2.41701   1.63129
2.56361   -0.309708   2.41684   1.63126
2.56288   -0.211221   2.42726   1.63329
2.56215   -0.112843   2.44844   1.63831
2.56142   -0.0145754   2.48074   1.64595
2.56069   0.0835831   2.52469   1.65634
2.55996   0.181633   2.58106   1.66965
2.55923   0.279574   2.61465   1.67765
2.55851   0.377408   2.63816   1.68318
2.55778   0.475133   2.53032   1.65766
2.55705   0.572752   2.46032   1.64102
2.55633   0.670264   2.42426   1.63283
2.55561   0.767669   2.41963   1.63168
2.55488   0.864969   2.44614   1.63796
2.55416   0.962163   2.50563   1.65204
2.55344   1.05925   2.60241   1.67482
2.55272   1.15624   2.66859   1.69076
2.552   1.25312   2.56168   1.66526
2.55128   1.34989   2.47344   1.64438
2.55056   1.44656   2.40168   1.62762
2.54984   1.54313   2.34472   1.61459
2.54913   1.6396   2.30126   1.60457
2.54841   1.73596   2.27036   1.59734
2.54769   1.83222   2.25137   1.59322
2.54698   1.92838   2.24389   1.59125
2.54627   2.02444   2.24778   1.59226
2.54555   2.1204   2.26315   1.59584
2.54484   2.21625   2.29034   1.60206
2.54413   2.31201   2.32996   1.61105
2.54342   2.40767   2.38292   1.623
2.54271   2.50322   2.45048   1.63907
2.542   2.59868   2.53431   1.65874
2.54129   2.69404   2.63659   1.68294
2.54058   2.7893   2.58146   1.66971
2.53988   2.88446   2.50472   1.65144
2.53917   2.97953   2.44017   1.6366
2.53846   3.07449   2.38682   1.62403
2.53776   -3.11382   2.34388   1.61402
2.53705   -3.01905   2.31073   1.60686
2.53635   -2.92437   2.28689   1.60111
2.53565   -2.82979   2.24019   1.5907
2.53495   -2.73531   2.2011   1.58191
2.53424   -2.64092   2.17041   1.57484
2.53354   -2.54662   2.14775   1.56982
2.53284   -2.45242   2.13283   1.56679
2.53214   -2.35832   2.12547   1.56488
2.53145   -2.26431   2.1256   1.5649
2.53075   -2.17039   2.13322   1.56685
2.53005   -2.07656   2.14841   1.56992
2.52935   -1.98283   2.17138   1.57498
2.52866   -1.88919   2.17133   1.57498
2.52796   -1.79565   2.10264   1.55987
2.52727   -1.70219   2.04806   1.5478
2.52658   -1.60883   2.00619   1.53888
2.52588   -1.51556   1.97598   1.53211
2.52519   -1.42238   1.95673   1.52813
2.5245   -1.32929   1.94797   1.52608
2.52381   -1.23629   1.94951   1.52669
2.52312   -1.14339   1.96138   1.5292
2.52243   -1.05057   1.98387   1.53404
2.52174   -0.957841   2.0175   1.54133
2.52105   -0.865202   2.0631   1.55122
2.52036   -0.772652   2.12182   1.56434
2.51967   -0.680191   2.19523   1.58062
2.51899   -0.587819   2.28539   1.60089
2.5183   -0.495534   2.39503   1.62617
2.51762   -0.403337   2.39993   1.62736
2.51693   -0.311228   2.40006   1.62738
2.51625   -0.219206   2.40995   1.62932
2.51557   -0.127271   2.42975   1.63412
2.51488   -0.035423   2.45978   1.64094
2.5142   0.0563389   2.50054   1.65081
2.51352   0.148015   2.5527   1.66295
2.51284   0.239605   2.61715   1.67851
2.51216   0.331109   2.69504   1.69728
2.51148   0.422528   2.71302   1.70153
2.5108   0.513862   2.61298   1.67739
2.51012   0.605112   2.55095   1.66268
2.50945   0.696277   2.52252   1.65601
2.50877   0.787358   2.5072   1.65228
2.50809   0.878355   2.50801   1.65241
2.50742   0.969269   2.54297   1.66053
2.50674   1.0601   2.61471   1.67766
2.50607   1.15085   2.72891   1.70547
2.5054   1.24151   2.77444   1.71651
2.50472   1.33209   2.66943   1.69089
2.50405   1.42259   2.58344   1.67048
2.50338   1.51301   2.51423   1.65382
2.50271   1.60334   2.4601   1.64099
2.50204   1.6936   2.41978   1.6317
2.50137   1.78377   2.39236   1.62532
2.5007   1.87386   2.37725   1.6217
2.50003   1.96388   2.37413   1.62123
2.49936   2.05381   2.38294   1.62345
2.49869   2.14366   2.4039   1.62795
2.49802   2.23343   2.43323   1.6351
2.49736   2.32312   2.37907   1.62242
2.49669   2.41273   2.36953   1.62009
2.49603   2.50227   2.4036   1.62791
2.49536   2.59172   2.48485   1.64704
2.4947   2.68109   2.62241   1.6798
2.49404   2.77039   2.6202   1.67898
2.49337   2.85961   2.53941   1.65998
2.49271   2.94875   2.47076   1.64352
2.49205   3.03781   2.4132   1.63026
2.49139   3.1268   2.36587   1.6191
2.49073   -3.06748   2.32809   1.61077
2.49007   -2.97865   2.29933   1.60384
2.48941   -2.88989   2.27917   1.59953
2.48875   -2.80121   2.26565   1.59621
2.48809   -2.71261   2.22774   1.58799
2.48743   -2.62409   2.19794   1.58102
2.48677   -2.53564   2.17589   1.57607
2.48612   -2.44726   2.1613   1.57308
2.48546   -2.35896   2.15402   1.57116
2.48481   -2.27074   2.15394   1.57115
2.48415   -2.18259   2.16108   1.57304
2.4835   -2.09452   2.17552   1.57602
2.48284   -2.00652   2.19745   1.58095
2.48219   -1.91859   2.22715   1.58748
2.48154   -1.83074   2.15858   1.57226
2.48088   -1.74296   2.0969   1.55862
2.48023   -1.65525   2.04821   1.54782
2.47958   -1.56762   2.01129   1.54003
2.47893   -1.48006   1.98528   1.53425
2.47828   -1.39258   1.96958   1.53078
2.47763   -1.30517   1.96383   1.52955
2.47698   -1.21783   1.9679   1.53054
2.47633   -1.13056   1.98188   1.53336
2.47569   -1.04336   2.00611   1.53887
2.47504   -0.956237   2.04113   1.54639
2.47439   -0.869184   2.0878   1.55646
2.47375   -0.782203   2.14727   1.56975
2.4731   -0.695292   2.2211   1.58615
2.47245   -0.608453   2.31134   1.60695
2.47181   -0.521684   2.4045   1.62805
2.47117   -0.434986   2.39199   1.62526
2.47052   -0.348358   2.38862   1.62475
2.46988   -0.2618   2.39433   1.62606
2.46924   -0.175312   2.4092   1.6292
2.46859   -0.0888934   2.43346   1.63513
2.46795   -0.0025446   2.46751   1.64302
2.46731   0.083735   2.51187   1.65346
2.46667   0.169945   2.56727   1.66659
2.46603   0.256087   2.63466   1.68264
2.46539   0.34216   2.66354   1.6895
2.46475   0.428164   2.60294   1.6749
2.46411   0.514101   2.56637   1.66598
2.46348   0.599969   2.55215   1.66287
2.46284   0.685769   2.49107   1.64844
2.4622   0.771501   2.45472   1.63971
2.46157   0.857166   2.44926   1.63843
2.46093   0.942764   2.47432   1.64452
2.46029   1.02829   2.53163   1.65786
2.45966   1.11376   2.6253   1.68024
2.45902   1.19916   2.70596   1.69995
2.45839   1.28449   2.8347   1.73144
2.45776   1.36975   2.80755   1.72467
2.45712   1.45495   2.76446   1.71396
2.45649   1.54008   2.68994   1.696
2.45586   1.62515   2.63186   1.68173
2.45523   1.71015   2.58877   1.67177
2.4546   1.79508   2.55964   1.66448
2.45397   1.87995   2.5438   1.66066
2.45334   1.96476   2.54088   1.66021
2.45271   2.0495   2.45517   1.63978
2.45208   2.13417   2.31369   1.6073
2.45145   2.21878   2.22173   1.58667
2.45082   2.30333   2.16993   1.57477
2.45019   2.38781   2.15344   1.57108
2.44957   2.47223   2.17077   1.57489
2.44894   2.55659   2.22345   1.58693
2.44831   2.64088   2.31637   1.60814
2.44769   2.7251   2.45896   1.64081
2.44706   2.80927   2.61021   1.67649
2.44644   2.89337   2.53315   1.65856
2.44581   2.97741   2.46759   1.64304
2.44519   3.06138   2.41254   1.63016
2.44456   -3.13789   2.36718   1.61974
2.44394   -3.05404   2.33086   1.61119
2.44332   -2.97025   2.30309   1.60484
2.4427   -2.88652   2.28348   1.6006
2.44208   -2.80286   2.27177   1.59799
2.44145   -2.71925   2.2678   1.59696
2.44083   -2.63571   2.24271   1.59107
2.44021   -2.55223   2.21865   1.58579
2.43959   -2.46881   2.20197   1.58204
2.43897   -2.38546   2.19246   1.57979
2.43836   -2.30216   2.19001   1.57942
2.43774   -2.21892   2.1946   1.58053
2.43712   -2.13575   2.20628   1.5831
2.4365   -2.05263   2.2252   1.58719
2.43588   -1.96958   2.25161   1.59326
2.43527   -1.88658   2.25322   1.5935
2.43465   -1.80365   2.17922   1.57698
2.43404   -1.72077   2.11931   1.56356
2.43342   -1.63795   2.07194   1.55332
2.43281   -1.5552   2.03597   1.54523
2.43219   -1.4725   2.01056   1.53992
2.43158   -1.38986   1.99514   1.53648
2.43096   -1.30728   1.98937   1.53524
2.43035   -1.22476   1.99313   1.53578
2.42974   -1.1423   2.00649   1.53893
2.42913   -1.0599   2.02976   1.54392
2.42851   -0.977551   2.06347   1.55127
2.4279   -0.895264   2.10842   1.56113
2.42729   -0.813035   2.16568   1.57372
2.42668   -0.730864   2.23674   1.58976
2.42607   -0.64875   2.32353   1.60965
2.42546   -0.566694   2.41208   1.63009
2.42485   -0.484696   2.39465   1.62611
2.42424   -0.402754   2.38592   1.6239
2.42363   -0.32087   2.38576   1.62388
2.42303   -0.239043   2.39418   1.62604
2.42242   -0.157272   2.41129   1.62997
2.42181   -0.0755584   2.43735   1.63572
2.42121   0.00609897   2.47277   1.64428
2.4206   0.0877   2.51809   1.65487
2.41999   0.169245   2.57405   1.6681
2.41939   0.250734   2.64156   1.68418
2.41878   0.332166   2.5718   1.66728
2.41818   0.413544   2.51253   1.65356
2.41757   0.494865   2.47466   1.64457
2.41697   0.576131   2.4566   1.64046
2.41637   0.657342   2.45762   1.64061
2.41576   0.738497   2.43133   1.63436
2.41516   0.819598   2.41409   1.63039
2.41456   0.900643   2.42486   1.63292
2.41396   0.981634   2.46431   1.64208
2.41336   1.06257   2.36512   1.61899
2.41276   1.14345   2.27464   1.59842
2.41215   1.22428   2.38805   1.62422
2.41155   1.30505   2.77228   1.71617
2.41095   1.38577   2.74993   1.71021
2.41036   1.46644   2.7432   1.70867
2.40976   1.54705   2.75192   1.71102
2.40916   1.6276   2.7763   1.7168
2.40856   1.70811   2.81682   1.72713
2.40796   1.78856   2.78175   1.71814
2.40737   1.86896   2.74963   1.71017
2.40677   1.9493   2.48135   1.64604
2.40617   2.02959   2.29307   1.60247
2.40558   2.10983   2.16101   1.57303
2.40498   2.19002   2.0713   1.55282
2.40438   2.27015   2.01575   1.54067
2.40379   2.35023   1.98973   1.53529
2.40319   2.43026   1.99119   1.5355
2.4026   2.51024   2.02023   1.54173
2.40201   2.59016   2.07912   1.55478
2.40141   2.67003   2.17277   1.57561
2.40082   2.74985   2.3098   1.60628
2.40023   2.82962   2.50478   1.65145
2.39964   2.90934   2.54748   1.66169
2.39904   2.989   2.48247   1.64621
2.39845   3.06862   2.42767   1.6338
2.39786   -3.135   2.38227   1.6229
2.39727   -3.05549   2.34563   1.61473
2.39668   -2.97603   2.31725   1.60827
2.39609   -2.89662   2.29674   1.60345
2.3955   -2.81726   2.28383   1.60065
2.39491   -2.73795   2.27836   1.5994
2.39432   -2.65869   2.28025   1.59969
2.39373   -2.57948   2.27501   1.59847
2.39315   -2.50033   2.25497   1.59376
2.39256   -2.42122   2.24212   1.59099
2.39197   -2.34216   2.2363   1.58969
2.39138   -2.26315   2.23744   1.58986
2.3908   -2.18419   2.24555   1.59193
2.39021   -2.10528   2.26075   1.59548
2.38962   -2.02642   2.28323   1.60056
2.38904   -1.94761   2.31327   1.60724
2.38845   -1.86885   2.29548   1.60327
2.38787   -1.79014   2.22073   1.5861
2.38728   -1.71148   2.16002   1.57247
2.3867   -1.63286   2.11178   1.56204
2.38612   -1.55429   2.07488   1.55375
2.38553   -1.47578   2.04845   1.54786
2.38495   -1.39731   2.0319   1.54423
